reviewId,rating,date,option,skinType,skinTone,helpfulCount,hasPhoto,isRepurchase,content
49015084,5,"2025.10.03","트리플 슈퍼 리페어(진정)","","",1,true,false,"피부 진정용으로 샀는데 거품이 몽글몽글 올라오면서 바르기도 재밌어요! 💭 바른 뒤 씻어낼 필요 없는 노워시 마스크라서 자기 전에 바르고 그냥 자면 돼서 편리해요!  특히 다음날 아침 피부가 진정되고 촉촉한 느낌이 들고 자극도 거의 없고 순해서 민감할 때 쓰기 좋아요.  👍 장점 : 간편한 사용법, 진정·보습 효과 괜찮음, 거품 사용감이 특이하고 재밌음 👎 아쉬운 점 : 양이 조금 적게 느껴짐, 향이 살짝 호불호 있을 수 있음(저한테는 아주 호!!!)  재구매 의사 있어요! ✨"
49014128,5,"2025.10.03","울트라 브이 아쿠아 밤(수분)","","",1,true,false,"쓰고 또 쓰는 제품 수분광 너무 좋구요 이거 바르고 아침에 화장하면 기가 막히게 잘 먹어요 ㅎㅎㅎ 쫀쫀하니 끈적임이 아니라 스킨 케어 시간만 기다리게 됩니다!!! 얼굴이 좀 작은 편이라 기존 팩하면 머리카락까지 팩이 올라와서 너무 불편하고 축축해져서 팩이랑 좀 멀어졌는데 이 제품은 수분감은 높고 수분크림 바르듯 그냥 발라주면 되는거라 너어무 좋아요 휴대성 굳 발림성 굳 성능 말해 뭐해요 아주 짱입니당"
49008499,5,"2025.10.03","울트라 브이 아쿠아 밤(수분)","","",1,true,false,"버블 타입은 처음이라 낯설었는데 사용해 보면 가볍고 흡수도 빠르고 촉촉 하면서 수분이 길게 유지 되니까 사용할 수록 중독적인 제품인것 같아요 아침점심저녁 할 것 없이 데일리로 사용하기 편하고 좋은데 집에서 사용하는 홈 뷰티 디바이스와 함께 사용 하니까 효과가 배로 좋은 것 같아요! 지 구매의사 100%!"
48998972,5,"2025.10.03","리프트 부스트(탄력)","","",2,true,false,"기어바이 개쉬 에어버블 CDS 마스크를 사용해보니 바르는 순간 미세한 버블이 생기면서 피부에 산뜻하게 흡수되는 느낌이 좋았습니다. 세안 후 바로 발라주면 촉촉함이 오래 유지되고, 별도의 세안이 필요 없는 노워시 타입이라 사용이 간편했어요. 특히 락토콜라겐 성분 덕분인지 피부가 탱탱해지는 듯한 탄력감이 느껴졌고, 다음 날 아침에도 얼굴이 매끈하고 촉촉했습니다. 건조한 계절에 쓰기 딱 좋은 제품 같아요."
48985210,5,"2025.10.03","트리플 슈퍼 리페어(진정)","","",1,true,false,"펌프를 눌렀을 때 나오는 거품이 굉장히 풍성하고 입자가 고와서 얼굴에 닿자마자 부드럽게 감싸줍니다. 피부 위에 올려두면 미세 버블이 촘촘하게 퍼지면서 자극 없이 산뜻한 진정 효과를 주는 느낌이 들었고, 씻어낸 후에도 피부가 편안하고 촉촉하게 정리됐습니다.  특히 예민하게 달아오른 날 사용했을 때도 순하게 작용해 피부가 빠르게 가라앉는 게 체감됐습니다. 세안 후 건조하거나 땅기는 느낌 없이 부드럽고 맑게 정돈돼서 바로 다음 단계 스킨케어를 해도 흡수가 잘 되는 점이 만족스러웠습니다.  150회분이라 넉넉하게 쓸 수 있어 아낌없이 사용할 수 있었고, 펌프형이라 위생적으로 관리가 가능한 것도 마음에 들었습니다. 매일 사용해도 부담 없을 만큼 순하고, 짧은 시간만으로도 효과를 느낄 수 있어 꾸준히 쓰기 좋았습니다.  집에서 간편하게 진정 케어를 할 수 있는 제품이라 만족도가 높았고, 피부가 예민할 때마다 가장 먼저 손이 갈 만큼 신뢰가 생겼습니다.  구매 가격 일부를 할인받아 구매했지만, 실제 사용 후 솔직하게 작성합니다."
48984864,5,"2025.10.03","리프트 부스트(탄력)","","",1,true,false,"세안 후 바로 펌핑해서 써봤는데, 거품이 몽글몽글하게 올라와 피부에 닿는 순간 부드럽고 시원했습니다. 마이크로 버블이라 입자가 고와서 모공 속까지 스며드는 듯했고, 10초 정도만 두어도 충분히 효과가 느껴졌습니다.  탄력 라인은 세안 후 당김 없이 피부가 쫀쫀하게 정리되는 느낌이 강했습니다. 피부 표면이 매끈해지고, 손으로 만져봤을 때 촉촉하면서도 탄력이 올라오는 듯한 느낌이 있었습니다. 바로 다음 단계 크림이나 세럼을 바를 때 흡수도 훨씬 잘 되는 게 체감됐습니다.  자극감은 전혀 없었고, 예민한 피부에도 무난하게 사용할 수 있었습니다. 빠르게 버블이 생기고 가볍게 씻어내면 돼서 번거롭지 않아 매일 관리용으로 쓰기 딱 좋았습니다.  150회분 대용량이라 아낌없이 사용할 수 있었고, 위생적인 펌프형이라 내용물이 오염될 걱정도 없었습니다. 집에서 간단히 탄력 관리까지 겸할 수 있는 팩이라 가성비가 좋다고 느꼈습니다.  꾸준히 사용하면 피부 컨디션이 한층 정리될 것 같아 재구매 의사가 있습니다.  구매 가격 일부를 할인받아 구매했지만, 실제 사용 후 솔직하게 작성합니다."
48959380,5,"2025.10.02","울트라 브이 아쿠아 밤(수분)","","",2,true,false,"환절기에 피부 건조한 사람 여기있어요 탄력 써보고 쫀쫀해서 구매해봅니다  아쿠아밤 바르자마자 얼굴에 광이 나고 정말 쫀득 쫀쫀해서 건조가 싹 잡히더라구요 향은 살짝 허브 느낌이 나는것 같아요  거부감 없이 바를 수 있어서 좋네용 릴렉스~도 겸사 겸사 ㅎㅎ 속 건조까지 잡혔는지는 더 오래 써봐야겠지만 현재론 너어무 만족합니다!! 건조하신 분들 꼭 이 제품 써보셨으묜 좋겠어요 고민은 배송을 늦출뿐~~~~♥︎ 다들 피부 미인 되세요 저는 완전 1000000% 만족합니당♥︎"
48958881,5,"2025.10.02","리프트 부스트(탄력)","","",2,true,false,"이제 20대 후반.. 3자를 바라보고 있어서 탄력도 미리미리 신경써야 한다는 친구들의 말에 우연히 알게된 가쉬, 이런 제품 처음 써보는데 폼이 굉장히 퐁신 쫀득하구요 바르면 정말 쫀쫀하니 피부가 미쳤어요 광도 광이지만 피부가 쫀쫀해지면서 언제 건조했나 싶을정도로 너어무 좋아요!!!!! 저는 향도 맘에 들더라구요  그냥 여러번 흔들고 누르면 폼이 아주 풍성하게 나와요 조금만 펌프해서 발라도 얼굴 전체 다 발라지는게 아주 개꿀 입니다! 바르고 나면 끈적 노노 쫀쫀해서 피부도 자꾸 만지고 싶고 계속 거울 보게 되네요ㅎㅎㅎㅎㅎ가격이 비싸다고 생각했는데 효과가 확실하네요 너무 만족해요 저는 다쓰면 재구매 각 팩 20분씩 관리하는거에 귀차니즘이 있는 저는 정착 하겠습니다...♥︎ 최고에요!!!"
48918514,5,"2025.10.01","퍼펙트 멜라 제로(잡티)","A03","B06",5,true,false,"예전에 사용해본 버블타입 에센스랑 다르게 스프레이통에 들어있어 생크림무스처럼 나오네요! 고루게 펴서 발라주니 에센스 바른듯한 느낌인데 광이나요 ㅋㅋ  답답하지 않고 가벼운 느낌인데 쬰쬰한 촉감에 수면팩으로 사용하거나 에센스 대용으로 사용해도 좋을것 같아요-!"
49842343,5,"2025.10.24","트리플 슈퍼 리페어(진정)","A02","B02",3,true,false,"이런 팩은 처음 봐서 구매해봤어요 버블제형인데 씻지 않아도 되고 흡수된다는게 신기하더라고요 써보니까 진짜 예상했던 그대로 흡수돼요 피부가 매끈해져서 화장하기에 딱 좋았어요!! 근데 꾹짜면 한번에 와라락 나오니까 유의하세요!!"
49823933,5,"2025.10.23","리프트 부스트(탄력)","A03","B03",3,true,false,"개조아요 ㅋㅋㅋ 탄려ㄱ에좋다고하길래 사봤오요 게속 발라봐야겠지만 끈적임없고 쫙쫙흡수되더라구요!! 책상위에올려두고 하루종일발라요 ㅋㅋㅋㅋ 폼형식이라 바르기편해서좋습니다 다음엔 수분도사봐야징"
49747717,5,"2025.10.21","퍼펙트 멜라 제로(잡티)","A07","B05",0,true,false,"거품으로 팩 할 수 있어서 너무 좋아요! 피부가 너무 칙칙해서 환해졌음해서 구매해봤는데 일단 제형이랑 방식은 만족이에요!"
49626420,5,"2025.10.18","리프트 부스트(탄력)","A02","B01",0,true,false,"요즘들어 가장많이 사용하는 팩이예요 쭉짜서 얼굴에 올려주기만하면되요 10초라는데 10초도안걸리는거같네요 아직리프팅까진모르겠는데 속건조로 고생인요즘 피부당김은 없어진것같긴해요"
49589309,5,"2025.10.17","퍼펙트 멜라 제로(잡티)","A02","B01",0,true,true,"신제품이라 여러가지 써봤는데 다 마음에들어요.미백제품은 향이조금있는데 부담스럽지않은정도고요. 일단 미백제품이지만 보습에좋아요 사용하기편해 번갈아가며 잘사용하고있어요 꾸준히 써볼께요"
49486629,5,"2025.10.14","퍼펙트 멜라 제로(잡티)","A01","B04",0,true,false,"와 진짜 제형이 쉐이빙폼?? 처럼 아주 쫀쫀한 거품이 나요!! 이 팩을 하고 자니까 얼굴에 물광이 싹 돌아서 다른 종류도 궁금합니다 마스크팩 안해도되고 엄청 편리해요!"
49394696,5,"2025.10.12","퍼펙트 멜라 제로(잡티)","A01","",1,true,false,"리프트 부스트(탄력) 구매후에 너무 마음에 들어 퍼펙트 멜라 제로(미백) 구매했는데 두개 다 마음에 드네요 전체적으로 구매후에 그날그날 다르게 사용할듯 싶네요"
49385297,5,"2025.10.12","리프트 부스트(탄력)","A01","",0,true,false,"거품으로 팩을 한다는게 뭔가 신기하네요 일반 마스크팩은 10~20분 붙여야 되서 신경쓰이고 쓰레기도 나오고 해서 잘 안쓰게 되는데 이건 너무 몇초면 되서 간편하네요 바르자 마자 쫀쫀하고 탄력이 생기는 느낌이에요"
49322642,5,"2025.10.10","울트라 브이 아쿠아 밤(수분)","A01","B04",0,true,true,"피부타입: 수부지 촉촉하고 팩대신에 쓰기 좋아요. 추천합니다"
49291596,5,"2025.10.10","퍼펙트 멜라 제로(잡티)","A03","",0,true,false,"요즘 피부가 트러블이랑 잡티가 난리나서 스트레스 받고있었는데 관리 차원으로 팩 찾다가 기존에 사용해 보지못한 독특한 방식인 에어버블이길래 신기해서 구매했습니당 크기도 작아서 여행다닐때 가지고 다니기 좋을꺼 같아요!"
49271102,5,"2025.10.09","트리플 슈퍼 리페어(진정)","","",0,true,false,"일단 버블이 시원한 느낌이라 피부에 닿으면서 쿨링되는 느낌이 있어요. 발림성 좋고 사용하기에도 간편해서 자주 손이 갈 것 같아요. 데일리팩으로 손색이 없네요~ 바르고 피부가 촉촉함과 함께 광채가 오래남아서 좋아요"
49239856,5,"2025.10.09","울트라 브이 아쿠아 밤(수분)","A03","B01",0,true,false,"요즘 들어 피부가 너무 건조하고 거칠어서 좋은 게 없나 알아보다가 이 제품이 마음에 들어서 주문했네요  배송 와 서부터 쓰고 있는데 제형이 독특해서 재미있고 사용 후에 피부도 촉촉하니 마음에 들어요^^"
49237221,5,"2025.10.09","트리플 슈퍼 리페어(진정)","A04","B04",0,true,true,"트러블 진정에 효과가 좋아서 쟁여놓고 쓰려고 재구매했어요. 자극없이 순해요"
49229680,5,"2025.10.09","리프트 부스트(탄력)","A06","B03",0,true,false,"촉촉하니 좋아요 재구매 했어요ㅎㅎ 초록색 괜찮아서 또 샀네용"
49215611,5,"2025.10.08","울트라 브이 아쿠아 밤(수분)","A05","B04",1,true,false,"미백 구매하고 너무 좋아서 레이어링 하려고 수분으로 바로 재구매했어요! 미백보다 향도 사용감도 순해요! 완전 만족합니다💓"
49202327,5,"2025.10.08","울트라 브이 아쿠아 밤(수분)","","",1,true,true,"부드럽고 크리미한 제형이라 바를 때 촉촉하게 밀착돼요. 버블이 올라오면서 피부가 정화되는 느낌이고, 세안하지 않아도 돼서 사용이 간편해요. 사용 후 피부가 촉촉하고 탄력감이 생겨서 데일리 수분팩으로 좋았어요."
49198098,5,"2025.10.08","리프트 부스트(탄력)","A02","B05",0,true,false,"거품이 정말 촘촘해서 자극 없이 부드럽게 발려요! 10초 정도 지나면 미세버블이 올라오면서 피부가 꽉 조여지는 느낌✨ 세안 후 피부가 매끈하고 탄탄해져서 탄력팩으로 완전 추천이에요💖 향도 부담 없고 세안 후 당김 없이 촉촉해요👍"
49194253,5,"2025.10.08","리프트 부스트(탄력)","A02","B04",0,true,false,"얼굴에 바르는 순간 미세한 거품이 톡톡 올라오면서 피부에 기분 좋은 자극을 주더라고요. 10초 정도만 기다려도 거품이 풍성하게 올라와서 세안하듯 마사지하니 재미도 있고, 사용감이 신선했어요."
49182413,5,"2025.10.07","리프트 부스트(탄력)","A01","",0,true,false,"미백에 도움되 열심히 사용중인데 아이가 느낌이 너무 좋다고 직접 발라준다 하네요 이 제품덕에 효과 제대로 보고 있습니다"
49181631,5,"2025.10.07","울트라 브이 아쿠아 밤(수분)","A03","B06",0,true,false,"구매 가격 일부를 할인 또는 지원 받아 구매했지만 실제 받아본후 솔직하게 작성된 후기입니다. 일반 세럼이나 에센스보다 버블형태라 훨씬 잘 흡수되네요 살짝 팩처럼 올려둔뒤 흡수시키기좋아요"
49181424,5,"2025.10.07","리프트 부스트(탄력)","A03","B06",0,true,false,"구매 가격 일부를 할인 또는 지원 받아 구매했지만 실제 받아본후 솔직하게 작성된 후기입니다. 흔들어쓰라고되어잇던데 거품이 미세하게 잘 나오네요 촉촉하고 충분히 흡수시키고 나면 쫀쫀래진 느낌이에요"
49181350,5,"2025.10.07","트리플 슈퍼 리페어(진정)","A03","B06",0,true,false,"구매 가격 일부를 할인 또는 지원 받아 구매했지만 실제 받아본후 솔직하게 작성된 후기입니다.거품형태라 뭔가 촘촘하니 더 피부에 쏘옥 들어가는으낌이네요 생각보다 촉촉해요"
49176032,5,"2025.10.07","울트라 브이 아쿠아 밤(수분)","","",0,true,false,"거품이 풍성하게 나와서 꾹 눌러서 얼굴에 바르면되서 편해요 얼굴에 바로 뿌리기는 아직 무서워서 손에  뿌려서 얼굴에 바르는데 편하게 수분 충전할 수 있어요!"
49173369,5,"2025.10.07","리프트 부스트(탄력)","A01","B05",1,true,false,"요즘 계속해서 사용하고 있어요. 하나 더 구매해서 엄니 드렸습니다. 같이 사용해보시더니 편하고 탄력있는것 같아서 좋다고 ㅋㅋㅋ종류별로 하나씩 써보고 싶어요. ㅇ"
49170451,5,"2025.10.07","울트라 브이 아쿠아 밤(수분)","A01","B04",1,true,true,"피부타입: 수부지 거품 풍성해서 좋아요. 오래 쓸 것 같아요."
49155954,5,"2025.10.07","울트라 브이 아쿠아 밤(수분)","","",1,true,false,"많이 흔들어야 쫀쫀한 버블이 나와요 ㅎㅎ 베이비슈 크기정도로 짜서 쓰니 용량이 적당한 것 같더라구요~ 예전에도 비슷한 형태의 버블 마스크팩응 써봤었는데 간편하고 좋았어서 구매했어요, 촉촉하니 좋네요^^"
49153864,5,"2025.10.07","리프트 부스트(탄력)","","",1,true,false,"쫀쫀한 거품을 얼굴에 올려서 흡수시킬때 얼굴에 밀착이 잘 되고, 바르고 나서는 얼굴에 광이 돌아서 마음에 들어요. 거품 짜내는게 재밌기도 해서 최근에는 요 버블팩만 쓰네요"
49153852,5,"2025.10.07","퍼펙트 멜라 제로(잡티)","","",1,true,false,"일단 쓰지마자 느낀 건 지금 까지 썼던 기초 화장품중에 제일 향기가 좋아요ㅠㅠ 진짜 너무 향기로와서 계속 코박죽...   거품이 탄탄하고 쫀득한데 얼굴에 올리면 잘 스며들고 윤택이 나서 좋아요!!"
49145807,5,"2025.10.07","트리플 슈퍼 리페어(진정)","A04","B04",1,true,false,"진정이 필요한 날에 듬뿍 뿌리고 자면 다음날 가라앉아 있더라구요. 제형도 시원하고 좋아요!"
49145701,5,"2025.10.07","울트라 브이 아쿠아 밤(수분)","A04","B04",0,true,false,"데일리로 수분감 충전해주고 싶을 때 듬뿍 뿌려주기 좋아요. 자극 없이 순해요."
49145669,5,"2025.10.07","리프트 부스트(탄력)","A04","B04",1,true,false,"폼 형태의 팩이 신박하고 사용감이 좋더라구요! 탄력이 고민이라 구매했는데 좋습니다ㅎㅎ"
49102656,5,"2025.10.05","트리플 슈퍼 리페어(진정)","A01","B05",0,true,false,"사용했을때 쿨링감이 느껴지고 진정 효과가 있는것 같아요. 거품 형태로 피부에 흡수되는것이 신기해요. 또한 편리하고 쓰레기가 나오지 않아 매일매일 사용하기 너무 편해요!! 요즘 매일매일 사용하고 있는것 같아요."
49082017,5,"2025.10.05","리프트 부스트(탄력)","A03","B01",0,true,false,"촉촉하게 쫀쫀하게 리프팅되는 가쉬 팩! 번거롭지 않게 거품을 바르자마자 마스크팩 십분 붙인것 같은 효과를 주네요~  발릴때도 기분이좋고 사용하기 간편해서 너무 좋아요~~"
49081979,5,"2025.10.05","리프트 부스트(탄력)","","",0,true,false,"생크림같은 질감이 느낌이좋고 매우 부드러워요 바르니 살짝 시원한 느낌도 들고 광채가 반짝반짝 ㅎㅎ 사용하기 간편해서 더 좋아요"
49070132,5,"2025.10.05","퍼펙트 멜라 제로(잡티)","","",1,true,false,"거품이 미세하고 자극이 거의 없어서 민감한 피부에도 괜찮았어요. 사용 후 톤이 한층 밝아지고 피부가 부드러워져서 만족감이 커요. 짧은 시간에도 효과가 있어서 바쁜 아침에도 간편하게 사용하기 좋습니다."
49050510,5,"2025.10.04","울트라 브이 아쿠아 밤(수분)","A01","B04",1,true,false,"피부타입: 수부지 진짜 수분 채워주기 너무 좋아요. 굿굿굿"
49019621,5,"2025.10.04","울트라 브이 아쿠아 밤(수분)","","",1,true,true,"한번에 이정도 바르는데, 피부에 스며드는 촉감이 좋아요!"
49009755,5,"2025.10.03","트리플 슈퍼 리페어(진정)","A06","B03",1,true,false,"촉촉한데 진정도 잘 되는게 데일리템 정착했어요! 수부지분들 추천합니당ㅎㅎ 좋은제품 많이 파세요!! 재구매템 인정.."
49001726,5,"2025.10.03","리프트 부스트(탄력)","","",1,true,false,"거품이 부드럽고 풍성해서 자극 없이 사용할 수 있었어요. 피부가 환해지고 매끈해져서 즉각적인 효과가 느껴집니다. 옵션별로 탄력, 미백, 진정, 수분 효과를 나눠 쓸 수 있어 피부 컨디션에 맞게 활용하기 좋아요."
48964996,5,"2025.10.02","퍼펙트 멜라 제로(잡티)","","",1,true,false,"좋아요 첨엔 살짝시원하고 냄새도상큼한향나요 금방없어져서 피부에 바로흡수되나봐요 기대할께요"
48959221,5,"2025.10.02","울트라 브이 아쿠아 밤(수분)","A01","B04",1,true,false,"토너대신에 바르면 수분 차서 좋은 것같아요!!! 추천합니다."
48959169,5,"2025.10.02","리프트 부스트(탄력)","A01","B04",2,true,false,"탄력이 고민이라서 샀어요. 거품 나오는게 신기하네요. 굿"
49174537,5,"2025.10.07","울트라 브이 아쿠아 밤(수분)","","",1,true,false,"향이 정말 좋아요. 밤에 팩하고 자는데 향때매 잠이 솔솔와요.  피부가 정말 약해서 빨개지고 그러는데 정말 순하면서도 촉촉하게 유지되는게 확실히 느껴지네요.  디자인도 이뻐서 요즘 놀러다닐때마다 들고다니네요"
49450427,5,"2025.10.13","트리플 슈퍼 리페어(진정)","","",1,true,false,"세안 후 당김이 없어서 아침에도 부담 없이 사용할 수 있었어요. 향은 은은하고 자극이 없어서 편하게 쓸 수 있었고, 마무리감이 산뜻해서 다음 단계 제품이 잘 흡수돼요.  하루 종일 외부 자극이나 피로로 칙칙해진 피부에 바로 생기를 주는 느낌이라, 꾸준히 관리용으로 쓰기 좋았어요. 하나로 각질 정리, 수분 보충, 톤 개선이 동시에 되는 느낌이라 매일 손이 가는 제품이에요."
49450287,5,"2025.10.13","퍼펙트 멜라 제로(잡티)","","",0,true,false,"거품이 사라질 때쯤 피부결이 정돈되면서 자연스럽게 윤기가 돌고, 씻어내면 얼굴 전체가 한결 밝아 보여요. 단순히 일시적인 톤업이 아니라, 피부가 정리되면서 본래의 투명도가 살아나는 느낌이에요.  특히 미백 라인은 사용 후 피부가 매끈하고 맑게 정돈되는 게 확실히 다르게 느껴졌어요. 거칠었던 결이 부드럽게 정리되면서 얼굴빛이 균일해지고, 칙칙했던 부분도 자연스럽게 정돈돼요. 꾸준히 사용하니까 얼굴 전체 톤이 조금씩 맑아지는 게 보이고, 피부가 훨씬 깨끗해 보였어요."
49450240,5,"2025.10.13","리프트 부스트(탄력)","","",0,true,false,"버블이 올라오면서 피부가 살짝 조여드는 듯한 느낌이 있었어요. 자극적인 당김이 아니라, 피부가 부드럽게 정리되면서 탄탄해지는 느낌이라 팩 하는 동안 기분이 꽤 괜찮았어요. 버블이 사라질 때쯤 얼굴 전체가 매끈하게 정돈되고, 씻어내면 피부결이 한결 매끄럽게 다듬어진 게 느껴졌어요.  특히 탄력 라인은 사용 후에 피부가 살짝 당겨지는 듯하면서 윤기가 돌아요. 건조하게 조이는 게 아니라 속은 촉촉하고 겉은 탱탱하게 정리돼서 거울 볼 때 얼굴선이 정돈된 듯 보였어요!"
49450215,5,"2025.10.13","트리플 슈퍼 리페어(진정)","","",0,true,false,"얼굴에 올리면 미세한 거품이 금세 생기면서 피부를 부드럽게 감싸요. 자극이 거의 없고, 버블이 사라질 때쯤 피부 온도가 살짝 내려가는 느낌이 있어서 진정용으로 딱 좋았어요. 세안 후 붉게 달아오른 피부가 차분해지는 게 바로 느껴졌고, 씻어내면 피부결이 부드럽게 정리돼요.  특히 피부가 예민해졌을 때나 마스크 때문에 자극이 있었던 날 쓰면 훨씬 편안했어요. 사용 후 피부가 촉촉하게 유지되면서도 끈적임이 남지 않아 다음 단계 제품도 잘 흡수됐고, 부담 없이 자주 쓸 수 있었어요."
49450038,5,"2025.10.13","리프트 부스트(탄력)","","",0,true,false,"얼굴에 바르면 미세한 거품이 바로 올라오면서 피부가 부드럽게 감싸지는 느낌이 있었어요. 자극적이지 않고 거품이 자연스럽게 사라지면서 피부결이 정돈되는 게 느껴졌고, 씻고 나면 한층 매끈하게 정리돼서 깔끔했어요.  특히 탄력 라인은 피부에 밀착되는 느낌이 좀 더 쫀쫀했어요. 버블이 사라진 후 피부가 살짝 당겨지는 듯하면서도 속은 촉촉하게 유지돼서 피부결이 정리되고 탄력이 살아난 느낌이 들었어요. 얼굴 윤곽이 살짝 정돈된 듯 보여서 중요한 일정 전날 쓰기 좋았어요!"
49365341,5,"2025.10.11","퍼펙트 멜라 제로(잡티)","","",0,true,false,"요즘 마스크팩 고를 때 가장 중요하게 보는 게 바로 발림감과 향인데요 이번에 써본 기어 캐쉬 에어버블  마스크는 그 두 가지를 모두 만족시켜줬어요✨  처음 사용했을 때 가장 먼저 느껴진 건 기분 좋은 향!  은은하고 산뜻해서 바르는 순간부터 힐링되는 느낌이에요. 텍스처는 거품처럼 부드럽게 올라오는데, 피부에 닿자마자 가볍고 산뜻하게 스며드는 제형이라 부담 없이 매일 사용하기 좋았어요.  특히 세안 후에 바르고 그냥 흡수만 시켜도 되는 노워시 타입이라, 귀찮은 날에도 손쉽게 관리할 수 있어요. 사용 후엔 피부가 한층 맑아지고 촉촉해진 느낌이 들었고, 톤이 정돈된 듯한 브라이트닝 효과도 느껴졌어요 ✨  ✔️ 향이 너무 좋아서 기분까지 좋아지는 마스크 ✔️ 가볍고 부담 없는 사용감, 매일 쓰기에도 OK ✔️ 씻어낼 필요 없는 노워시 타입이라 간편함 최고"
49314899,5,"2025.10.10","울트라 브이 아쿠아 밤(수분)","","",0,true,true,"피부결이 매끈해지고 수분감이 남아 있어서 당김 없이 산뜻하게 마무리돼요.  특히 건조하거나 칙칙하게 느껴질 때 쓰면 얼굴이 한결 밝아 보이고, 촉촉함이 오래 유지돼서 바로 다음 단계 스킨케어로 넘어가기 좋았어요. 향도 은은하고 인공적인 느낌이 덜해서 자주 사용하기에 부담이 없었어요.  냉장고에 살짝 넣어두었다가 쓰면 쿨링감이 더해져서 진정 효과가 훨씬 좋아지고, 피부가 민감한 날에도 자극 없이 쓸 수 있어서 꾸준히 사용하게 되는 제품이었어요."
49208088,5,"2025.10.08","울트라 브이 아쿠아 밤(수분)","","",0,true,false,"얼굴에 바르자마자 미세한 거품이 올라오면서 피부 위에서 톡톡 터지는 느낌이 나요. 버블이 생기면서 피부가 정리되는 듯한 개운함이 있어서 세안 후 바로 팩 한 번 한 것처럼 산뜻했어요. 10초 정도 두고 나서 씻어내면 피부가 부드러워지고, 잔여감 없이 촉촉하게 마무리돼서 사용감이 꽤 괜찮았어요.  특히 건조하거나 푸석해진 날보다는, 피지나 노폐물이 쌓인 날 써주면 훨씬 효과가 느껴졌어요. 얼굴 전체가 한결 매끈하게 정돈되고, 거칠던 피부결이 정리된 느낌이 있어서 다음날 메이크업도 더 깔끔하게 올라왔어요."
49208025,5,"2025.10.08","트리플 슈퍼 리페어(진정)","","",0,true,false,"얼굴에 올리면 바로 미세한 거품이 올라오면서 살짝 간질간질한 느낌이 나요. 자극적인 건 전혀 아니고, 오히려 피부가 부드럽게 정리되는 기분이 들어서 처음 썼을 때 꽤 신기했어요. 10초만 기다렸다가 씻어내면 피부가 한층 매끈해지고, 세안 후 당김도 거의 없었어요.  특히 피곤해서 얼굴이 칙칙하거나 거칠게 느껴질 때 써주면 바로 정리되는 게 보여요. 거품이 아주 미세해서 모공 사이까지 정리되는 느낌이고, 씻고 나면 피부결이 부드러워져서 다음 단계 제품이 훨씬 잘 먹어요."
49157774,3,"2025.10.07","리프트 부스트(탄력)","A01","B02",2,true,false,"퐁실실한 거품을 피부에 얹어주고  손으로 문질문질 해 주면 흡수도  잘 되고 바로 피부가 쫀쫀해져요! 30초만에 화잘먹 피부 완성 되네요. 번거롭게 15분-20분 동안 팩 해줄  필요 없이 30초만으 로 최상의 피부 컨디션인 느낌? 번거롭지도 않고 사용하기 좋습니다!"
49153067,5,"2025.10.07","트리플 슈퍼 리페어(진정)","","",1,true,false,"솔직히 매일 마스크팩 하는 게 귀찮고 부담스러웠는데, 이 제품은 150회분이고 좋다고 소문듣고 구매했어요.  바로 흡수되서 너무 너무 맘에 들어요 ㅎ 특히 진정 효과 덕분에 트러블 올라올 때나 피부가 울긋불긋할 때 꼭 발라줘요 ㅎ 바르자마자 광택이 올라오고 ㅎ 너무너무 좋음 ㅎㅎ"
49153008,5,"2025.10.07","퍼펙트 멜라 제로(잡티)","","",1,true,false,"이거 바르고 자면 다음 날 아침에 피부에서 은은한 광채가 돌아요! 제형이 정말 독특한데, 휘핑크림처럼 쫀쫀한 거품이 피부에 닿으면서 부드럽게 발려요. 며칠 써보니 피부가 탱탱하고 쫀득해진 느낌이 들어요. 화장도 들뜸 없이 잘 먹어서 요즘 데일리 팩으로 정착했습니다. 용량도 넉넉해서 가성비도 좋아요"
49091114,5,"2025.10.05","울트라 브이 아쿠아 밤(수분)","","",0,true,false,"이제는 완전 제 인생팩이에요💗 10초 마이크로 버블팩은 벌써 3번째 재구매랍니다! 매번 다른 버전 써봤는데, 이번엔 4종 세트라 피부 상태에 맞게 골라 쓰는 재미가 있어요. 탄력이 필요한 날엔 리프팅 버전으로 쫀쫀하게, 미백은 얼굴빛이 칙칙할 때, 진정팩은 피부가 예민할 때, 수분팩은 건조한 날에 딱이에요✨ 버블이 톡톡 올라오는 느낌도 너무 시원하고, 세안 후에도 당김 없이 촉촉해서 마무리감이 진짜 좋아요. 단 10초인데도 피부결이 매끄럽고 깨끗해지는 게 느껴져서 계속 손이 가요! 꾸준히 쓰니 피부톤도 균일해지고, 거칠던 부분도 많이 정돈됐어요. 앞으로도 쭉 재구매각입니다💦🫧"
